Payment_ID,Tenant_ID,Unit_ID,Ledger_Year,Month_Number,Month_Name,Due_Date,Prior_2022_Balance,Amount_Due,Amount_Paid,Past_Due_Balance,Payment_Date,Days_Past_Due,Is_Late_After_Grace,Payment_Status
PAY-TEN-BLDG_01-4D-039-11,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,11,November,01/11/2023,1200,1583.97,1583.97,1200,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4D-039-12,TEN-BLDG_01-4D-039,BLDG_01-4D,2023,12,December,01/12/2023,1200,1583.97,1583.97,1200,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-01,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,1,January,01/01/2023,0,2380,2380,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-02,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,2,February,01/02/2023,0,2380,2380,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-03,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,3,March,01/03/2023,0,2380,2380,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-04,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,4,April,01/04/2023,0,2380,2380,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-05,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,5,May,01/05/2023,0,2380,2380,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-06,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,6,June,01/06/2023,0,2380,2380,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-07,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,7,July,01/07/2023,0,2380,2380,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-08,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,8,August,01/08/2023,0,2380,2380,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-09,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,9,September,01/09/2023,0,2380,2380,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-10,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,10,October,01/10/2023,0,2380,2380,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4E-040-11,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,11,November,01/11/2023,0,2380,0,2380,,32,1,No Payment
PAY-TEN-BLDG_01-4E-040-12,TEN-BLDG_01-4E-040,BLDG_01-4E,2023,12,December,01/12/2023,0,2380,0,4760,,63,1,No Payment
PAY-TEN-BLDG_01-4F-041-01,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,1,January,01/01/2023,0,1896.85,1896.85,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-02,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,2,February,01/02/2023,0,1896.85,1896.85,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-03,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,3,March,01/03/2023,0,1896.85,1896.85,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-04,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,4,April,01/04/2023,0,1896.85,1896.85,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-05,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,5,May,01/05/2023,0,1896.85,1896.85,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-06,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,6,June,01/06/2023,0,1896.85,1896.85,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-07,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,7,July,01/07/2023,0,1896.85,1896.85,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-08,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,8,August,01/08/2023,0,1896.85,1896.85,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-09,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,9,September,01/09/2023,0,1896.85,1896.85,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-10,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,10,October,01/10/2023,0,1896.85,1896.85,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-11,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,11,November,01/11/2023,0,1896.85,1896.85,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4F-041-12,TEN-BLDG_01-4F-041,BLDG_01-4F,2023,12,December,01/12/2023,0,1896.85,1896.85,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-01,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,1,January,01/01/2023,0,2371.17,2371.17,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-02,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,2,February,01/02/2023,0,2371.17,2371.17,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-03,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,3,March,01/03/2023,0,2371.17,2371.17,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-04,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,4,April,01/04/2023,0,2371.17,2371.17,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-05,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,5,May,01/05/2023,0,2371.17,2371.17,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-06,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,6,June,01/06/2023,0,2371.17,2371.17,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-07,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,7,July,01/07/2023,0,2371.17,2371.17,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-08,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,8,August,01/08/2023,0,2371.17,2371.17,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-09,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,9,September,01/09/2023,0,2371.17,2371.17,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-10,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,10,October,01/10/2023,0,2371.17,2371.17,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-11,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,11,November,01/11/2023,0,2371.17,2371.17,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4G-042-12,TEN-BLDG_01-4G-042,BLDG_01-4G,2023,12,December,01/12/2023,0,2371.17,2371.17,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-01,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,1,January,01/01/2023,0,2068.1,2068.1,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-02,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,2,February,01/02/2023,0,2068.1,2068.1,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-03,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,3,March,01/03/2023,0,2068.1,2068.1,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-04,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,4,April,01/04/2023,0,2068.1,2068.1,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-05,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,5,May,01/05/2023,0,2068.1,2068.1,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-06,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,6,June,01/06/2023,0,2068.1,2068.1,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-07,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,7,July,01/07/2023,0,2068.1,2068.1,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-08,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,8,August,01/08/2023,0,2068.1,2068.1,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-09,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,9,September,01/09/2023,0,2068.1,2068.1,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-10,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,10,October,01/10/2023,0,2068.1,2068.1,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-11,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,11,November,01/11/2023,0,2068.1,2068.1,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4H-043-12,TEN-BLDG_01-4H-043,BLDG_01-4H,2023,12,December,01/12/2023,0,2068.1,2068.1,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-01,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,1,January,01/01/2023,0,2200,2200,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-02,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,2,February,01/02/2023,0,2200,2200,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-03,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,3,March,01/03/2023,0,2200,2200,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-04,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,4,April,01/04/2023,0,2200,2200,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-05,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,5,May,01/05/2023,0,2200,2200,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-06,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,6,June,01/06/2023,0,2200,2200,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-07,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,7,July,01/07/2023,0,2200,2200,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-08,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,8,August,01/08/2023,0,2200,2200,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-09,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,9,September,01/09/2023,0,2200,2200,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-10,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,10,October,01/10/2023,0,2200,2200,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-11,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,11,November,01/11/2023,0,2200,2200,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4J-044-12,TEN-BLDG_01-4J-044,BLDG_01-4J,2023,12,December,01/12/2023,0,2200,2200,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-01,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,1,January,01/01/2023,0,628.84,628.84,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-02,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,2,February,01/02/2023,0,628.84,628.84,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-03,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,3,March,01/03/2023,0,628.84,628.84,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-04,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,4,April,01/04/2023,0,628.84,628.84,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-05,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,5,May,01/05/2023,0,628.84,628.84,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-06,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,6,June,01/06/2023,0,628.84,628.84,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-07,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,7,July,01/07/2023,0,628.84,628.84,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-08,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,8,August,01/08/2023,0,628.84,628.84,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-09,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,9,September,01/09/2023,0,628.84,628.84,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-10,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,10,October,01/10/2023,0,628.84,628.84,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-11,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,11,November,01/11/2023,0,628.84,628.84,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4K-045-12,TEN-BLDG_01-4K-045,BLDG_01-4K,2023,12,December,01/12/2023,0,628.84,628.84,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-11,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,11,November,01/11/2023,0,2305.03,2305.03,0,03/11/2023,0,0,Paid
PAY-TEN-BLDG_01-4L-046-01,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,1,January,01/01/2023,0,2305.03,2305.03,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-02,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,2,February,01/02/2023,0,2305.03,2305.03,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-03,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,3,March,01/03/2023,0,2305.03,2305.03,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-04,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,4,April,01/04/2023,0,2305.03,2305.03,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-05,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,5,May,01/05/2023,0,2305.03,2305.03,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-06,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,6,June,01/06/2023,0,2305.03,2305.03,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-07,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,7,July,01/07/2023,0,2305.03,2305.03,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-08,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,8,August,01/08/2023,0,2305.03,2305.03,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-09,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,9,September,01/09/2023,0,2305.03,2305.03,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-10,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,10,October,01/10/2023,0,2305.03,2305.03,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4L-046-12,TEN-BLDG_01-4L-046,BLDG_01-4L,2023,12,December,01/12/2023,0,2305.03,2305.03,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-01,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,1,January,01/01/2023,0,1288.75,1288.75,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-02,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,2,February,01/02/2023,0,1288.75,1288.75,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-03,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,3,March,01/03/2023,0,1288.75,1288.75,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-04,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,4,April,01/04/2023,0,1288.75,1288.75,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-05,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,5,May,01/05/2023,0,1288.75,1288.75,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-06,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,6,June,01/06/2023,0,1288.75,1288.75,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-07,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,7,July,01/07/2023,0,1288.75,1288.75,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-08,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,8,August,01/08/2023,0,1288.75,1288.75,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-09,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,9,September,01/09/2023,0,1288.75,1288.75,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-10,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,10,October,01/10/2023,0,1288.75,1288.75,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-11,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,11,November,01/11/2023,0,1288.75,1288.75,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-4M-047-12,TEN-BLDG_01-4M-047,BLDG_01-4M,2023,12,December,01/12/2023,0,1288.75,1288.75,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-01,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,1,January,01/01/2023,0,2283.75,2283.75,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-02,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,2,February,01/02/2023,0,2283.75,2283.75,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-03,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,3,March,01/03/2023,0,2283.75,2283.75,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-04,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,4,April,01/04/2023,0,2283.75,2283.75,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-05,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,5,May,01/05/2023,0,2283.75,2283.75,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-06,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,6,June,01/06/2023,0,2283.75,2283.75,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-07,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,7,July,01/07/2023,0,2283.75,2283.75,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-08,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,8,August,01/08/2023,0,2283.75,2283.75,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-09,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,9,September,01/09/2023,0,2283.75,2283.75,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-10,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,10,October,01/10/2023,0,2283.75,2283.75,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-11,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,11,November,01/11/2023,0,2283.75,2283.75,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5A-048-12,TEN-BLDG_01-5A-048,BLDG_01-5A,2023,12,December,01/12/2023,0,2283.75,2283.75,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-01,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,1,January,01/01/2023,0,2024.92,2024.92,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-02,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,2,February,01/02/2023,0,2024.92,2024.92,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-03,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,3,March,01/03/2023,0,2024.92,2024.92,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-04,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,4,April,01/04/2023,0,2024.92,2024.92,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-05,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,5,May,01/05/2023,0,2024.92,2024.92,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-06,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,6,June,01/06/2023,0,2024.92,2024.92,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-07,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,7,July,01/07/2023,0,2024.92,2024.92,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-08,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,8,August,01/08/2023,0,2024.92,2024.92,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-09,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,9,September,01/09/2023,0,2024.92,2024.92,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-10,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,10,October,01/10/2023,0,2024.92,2024.92,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-11,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,11,November,01/11/2023,0,2024.92,2024.92,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5B-049-12,TEN-BLDG_01-5B-049,BLDG_01-5B,2023,12,December,01/12/2023,0,2024.92,2024.92,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-01,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,1,January,01/01/2023,0,3366.06,3366.06,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-02,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,2,February,01/02/2023,0,3366.06,3366.06,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-03,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,3,March,01/03/2023,0,3366.06,3366.06,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-04,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,4,April,01/04/2023,0,3366.06,3366.06,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-05,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,5,May,01/05/2023,0,3366.06,3366.06,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-06,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,6,June,01/06/2023,0,3366.06,3366.06,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-07,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,7,July,01/07/2023,0,3366.06,3366.06,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-08,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,8,August,01/08/2023,0,3366.06,3366.06,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-09,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,9,September,01/09/2023,0,3366.06,3366.06,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-10,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,10,October,01/10/2023,0,3366.06,3366.06,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-11,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,11,November,01/11/2023,0,3366.06,3366.06,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5C-050-12,TEN-BLDG_01-5C-050,BLDG_01-5C,2023,12,December,01/12/2023,0,3366.06,3366.06,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-01,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,1,January,01/01/2023,0,537.01,537.01,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-02,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,2,February,01/02/2023,0,537.01,537.01,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-03,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,3,March,01/03/2023,0,537.01,537.01,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-04,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,4,April,01/04/2023,0,537.01,537.01,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-05,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,5,May,01/05/2023,0,537.01,537.01,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-06,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,6,June,01/06/2023,0,537.01,537.01,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-07,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,7,July,01/07/2023,0,537.01,537.01,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-08,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,8,August,01/08/2023,0,537.01,537.01,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-09,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,9,September,01/09/2023,0,537.01,537.01,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-10,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,10,October,01/10/2023,0,537.01,537.01,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-11,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,11,November,01/11/2023,0,537.01,537.01,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5D-051-12,TEN-BLDG_01-5D-051,BLDG_01-5D,2023,12,December,01/12/2023,0,537.01,537.01,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-01,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,1,January,01/01/2023,0,1985,1985,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-02,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,2,February,01/02/2023,0,1985,1985,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-03,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,3,March,01/03/2023,0,1985,1985,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-04,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,4,April,01/04/2023,0,1985,1985,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-05,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,5,May,01/05/2023,0,1985,1985,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-06,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,6,June,01/06/2023,0,1985,1985,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-07,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,7,July,01/07/2023,0,1985,1985,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-08,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,8,August,01/08/2023,0,1985,1985,0,03/08/2023,2,0,Paid
